Sale Date;ISBN;Discount;ItemID;OrderID
3/9/93;989-28-79-23023-4;;107086-49-5022;107086-4924
3/9/93;989-28-79-91028-0;;107086-69-6377;107086-4926
3/9/93;989-28-79-74374-1;;107086-94-6867;107086-4927
3/9/93;989-28-79-26824-4;;107086-96-3303;107086-4928
3/9/93;989-28-79-71565-6;;107086-91-1356;107086-4929
3/9/93;989-28-79-13801-1;;107086-34-3273;107086-4930
3/9/93;989-28-79-13801-1;;107086-1-411;107086-4931
3/9/93;989-28-79-23023-4;;107086-16-4716;107086-4932
3/9/93;989-28-79-26824-4;;107086-67-6999;107086-4933
3/9/93;989-28-79-74374-1;;107086-97-1500;107086-4934
3/9/93;989-28-79-23023-4;;107086-8-9268;107086-4935
3/9/93;989-28-79-23023-4;;107086-62-5874;107086-4936
3/9/93;989-28-79-23023-4;;107086-15-2556;107086-4937
3/9/93;989-28-79-16808-7;;107086-78-3245;107086-4938
3/9/93;989-28-79-55824-6;;107086-23-8837;107086-4939
3/9/93;989-28-79-74374-1;;107086-32-2638;107086-4940
3/9/93;989-28-79-91028-0;;107086-54-3328;107086-4941
3/9/93;989-28-79-74374-1;;107086-70-4435;107086-4942
3/9/93;989-28-79-23023-4;;107086-12-5720;107086-4943
3/9/93;989-28-79-13801-1;;107086-1-1903;107086-4944
3/9/93;989-28-79-74374-1;;107086-27-2781;107086-4946
3/9/93;989-28-79-74374-1;;107086-94-6068;107086-4947
3/9/93;989-28-79-71565-6;;107086-3-1215;107086-4948
3/9/93;989-28-79-68089-3;0,05;107086-14-1475;107086-4949
3/9/93;989-28-79-13801-1;;107086-3-6651;107086-4950
3/9/93;989-28-79-23023-4;;107086-56-2361;107086-4951
3/9/93;989-28-79-40897-8;;107086-85-8286;107086-4952
3/9/93;989-28-79-26824-4;;107086-32-280;107086-4953
3/9/93;989-28-79-26824-4;;107086-28-5220;107086-4954
3/9/93;989-28-79-74374-1;;107086-41-2446;107086-4955
3/9/93;989-28-79-68089-3;0,05;107086-87-4605;107086-4956
3/9/93;989-28-79-68089-3;0,05;107086-43-1224;107086-4957
3/9/93;989-28-79-74374-1;;107086-47-3304;107086-4958
3/9/93;989-28-79-13801-1;;107086-36-1887;107086-4959
3/9/93;989-28-79-13801-1;;107086-65-2107;107086-4960
3/9/93;989-28-3705-222-9;;107086-59-724;107086-4961
3/9/93;989-28-3705-205-2;;107086-55-8212;107086-4962
3/9/93;989-28-3705-492-6;;107086-46-5918;107086-4963
3/9/93;989-28-79-74374-1;;107086-4-5771;107086-4964
3/9/93;989-28-229-1404-4;;107086-28-259;107086-4965
3/9/93;989-28-229-7592-2;;107086-98-3076;107086-4965
3/9/93;989-28-229-1404-4;;107086-58-3224;107086-4966
3/9/93;989-28-79-69807-2;;107086-6-252;107086-4966
3/9/93;989-28-79-69807-2;;107086-19-3222;107086-4967
3/9/93;989-28-79-13871-4;;107086-37-2824;107086-4967
3/9/93;989-28-229-1404-4;;107086-32-4084;107086-4968
3/9/93;989-28-79-13871-4;;107086-70-7982;107086-4968
3/9/93;989-28-229-1404-4;;107086-27-5534;107086-4969
3/9/93;989-28-79-13801-1;;107086-85-1193;107086-4969
3/9/93;989-28-79-13801-1;;107086-17-3887;107086-4970
3/9/93;989-28-79-13871-4;;107086-1-9283;107086-4970
3/9/93;989-28-79-23023-4;;107086-19-4618;107086-4971
3/9/93;989-28-79-74374-1;;107086-50-2184;107086-4971
3/9/93;989-28-79-71565-6;;107086-53-4854;107086-4971
3/9/93;989-28-79-74374-1;;107086-92-5038;107086-4972
3/9/93;989-28-79-23023-4;;107086-95-1768;107086-4972
3/9/93;989-28-3705-222-9;;107086-46-6999;107086-4973
3/9/93;989-28-3705-205-2;;107086-92-7588;107086-4973
3/9/93;989-28-3705-222-9;;107086-22-7802;107086-4974
3/9/93;989-28-3705-492-6;;107086-89-4901;107086-4974
3/9/93;989-28-3705-222-9;;107086-10-9265;107086-4975
3/9/93;989-28-3705-007-2;;107086-26-9932;107086-4975
3/9/93;989-28-79-68089-3;0,05;107086-61-221;107086-4976
3/9/93;989-28-79-01991-4;;107086-79-6481;107086-4976
3/9/93;989-28-79-13801-1;;107086-91-813;107086-4976
3/9/93;989-28-3705-222-9;;107086-32-4297;107086-4977
3/9/93;989-28-3705-987-7;;107086-3-8333;107086-4977
3/9/93;989-28-79-13801-1;;107086-97-8620;107086-4977
3/9/93;989-28-3705-007-2;0,13;107086-25-622;107086-4978
3/9/93;989-28-3705-222-9;0,13;107086-42-8700;107086-4978
3/9/93;989-28-654-0127-3;0,13;107086-77-6256;107086-4978
3/9/93;989-28-79-13801-1;;107086-12-8952;107086-4979
3/9/93;989-28-79-82125-8;;107086-1-698;107086-4979
3/9/93;989-28-79-74374-1;;107086-53-5021;107086-4979
3/9/93;989-28-79-23023-4;;107086-7-9285;107086-4979
3/10/93;989-28-79-45675-7;0,15;107087-1-2225;107078-4995
3/10/93;989-28-3705-987-7;;107087-29-5399;107087-4980
3/10/93;989-28-3705-583-1;;107087-75-6572;107087-4981
3/10/93;989-28-3705-987-7;;107087-25-6236;107087-4982
3/10/93;989-28-3705-007-2;;107087-38-816;107087-4983
3/10/93;989-28-3705-369-1;;107087-49-3547;107087-4984
3/10/93;989-28-3705-152-9;;107087-51-2467;107087-4985
3/10/93;989-28-3705-007-2;;107087-67-4534;107087-4986
3/10/93;989-28-3705-054-6;;107087-95-2947;107087-4987
3/10/93;989-28-3705-054-6;;107087-45-4523;107087-4988
3/10/93;989-28-3705-987-7;;107087-52-4618;107087-4989
3/10/93;989-28-3705-649-4;;107087-70-3513;107087-4990
3/10/93;989-28-3705-987-7;;107087-72-8742;107087-4991
3/10/93;989-28-3705-966-2;;107087-46-8438;107087-4992
3/10/93;989-28-3705-592-3;;107087-72-9009;107087-4993
3/10/93;989-28-3705-007-2;;107087-26-7056;107087-4994
3/10/93;989-28-79-01991-4;;107087-92-3818;107087-4996
3/10/93;989-28-79-11297-4;;107087-90-579;107087-4997
3/10/93;989-28-79-87459-9;;107087-45-8740;107087-4998
3/10/93;989-28-79-67891-3;;107087-85-9736;107087-4999
3/10/93;989-28-79-42728-3;;107087-52-7300;107087-5000
3/10/93;989-28-79-45675-7;;107087-49-9124;107087-5001
3/10/93;989-28-79-30536-9;;107087-93-384;107087-5002
3/10/93;989-28-79-22871-2;;107087-77-2726;107087-5003
3/10/93;989-28-79-13871-4;;107087-9-8747;107087-5004
3/10/93;989-28-79-82125-8;;107087-47-8855;107087-5005
3/10/93;989-28-79-82125-8;;107087-47-8854;107087-5006
3/10/93;989-28-79-13871-4;;107087-80-5712;107087-5007
3/10/93;989-28-79-69807-2;;107087-9-179;107087-5008
3/10/93;989-28-79-69807-2;;107087-79-4349;107087-5009
3/10/93;989-28-79-82749-6;;107087-49-2089;107087-5010
3/10/93;989-28-79-82749-6;;107087-63-7439;107087-5011
3/10/93;989-28-79-13871-4;;107087-80-5711;107087-5012
3/10/93;989-28-79-82749-6;;107087-63-7438;107087-5013
3/10/93;989-28-79-05670-4;;107087-10-6926;107087-5014
3/10/93;989-28-79-82749-6;;107087-49-2088;107087-5015
3/10/93;989-28-654-0047-4;;107087-12-6808;107087-5016
3/10/93;989-28-654-6033-1;;107087-67-2375;107087-5017
3/10/93;989-28-229-9769-6;;107087-44-3144;107087-5018
3/10/93;989-28-229-1404-4;;107087-40-7456;107087-5019
3/10/93;989-28-229-7592-2;;107087-51-1053;107087-5020
3/10/93;989-28-229-5891-8;;107087-54-7427;107087-5021
3/10/93;989-28-229-9769-6;;107087-88-3604;107087-5022
3/10/93;989-28-229-1404-4;;107087-4-9700;107087-5023
3/10/93;989-28-229-3157-7;;107087-96-7032;107087-5024
3/10/93;989-28-229-1404-4;0,13;107087-42-8047;107087-5025
3/10/93;989-28-229-3157-7;;107087-50-6790;107087-5026
3/10/93;989-28-229-6632-6;0,1;107087-3-8877;107087-5027
3/10/93;989-28-229-7592-2;;107087-33-3385;107087-5028
3/10/93;989-28-229-9769-6;;107087-49-6531;107087-5029
3/10/93;989-28-229-6632-6;0,1;107087-50-2293;107087-5030
3/10/93;989-28-79-13801-1;;107087-93-7252;107087-5031
3/10/93;989-28-79-23023-4;;107087-98-3196;107087-5032
3/10/93;989-28-79-26824-4;;107087-23-768;107087-5033
3/10/93;989-28-79-26824-4;;107087-14-6159;107087-5034
3/10/93;989-28-79-74374-1;;107087-21-9997;107087-5035
3/10/93;989-28-79-71565-6;;107087-60-2564;107087-5036
3/10/93;989-28-79-68089-3;0,05;107087-80-5211;107087-5037
3/10/93;989-28-79-26824-4;;107087-38-4099;107087-5038
3/10/93;989-28-79-26824-4;;107087-35-8779;107087-5039
3/10/93;989-28-79-23023-4;;107087-44-7174;107087-5040
3/10/93;989-28-79-43574-5;;107087-24-2271;107087-5041
3/10/93;989-28-79-74374-1;;107087-96-2543;107087-5042
3/10/93;989-28-79-13801-1;;107087-88-7748;107087-5043
3/10/93;989-28-79-40897-8;;107087-39-2760;107087-5044
3/10/93;989-28-79-74374-1;;107087-98-3496;107087-5045
3/10/93;989-28-79-13801-1;;107087-15-6184;107087-5046
3/10/93;989-28-79-74374-1;;107087-4-9714;107087-5047
3/10/93;989-28-79-26824-4;;107087-35-8246;107087-5048
3/10/93;989-28-79-13801-1;;107087-30-3582;107087-5049
3/10/93;989-28-79-23023-4;;107087-55-8294;107087-5050
3/10/93;989-28-79-68089-3;0,05;107087-84-2678;107087-5051
3/10/93;989-28-79-43574-5;;107087-4-8916;107087-5052
3/10/93;989-28-79-74374-1;;107087-32-4505;107087-5053
3/10/93;989-28-79-91028-0;;107087-1-6243;107087-5054
3/10/93;989-28-79-13801-1;;107087-66-4962;107087-5055
3/10/93;989-28-79-23023-4;;107087-77-5684;107087-5056
3/10/93;989-28-79-43574-5;;107087-63-6416;107087-5057
3/10/93;989-28-79-13801-1;;107087-62-4236;107087-5058
3/10/93;989-28-79-91028-0;;107087-7-4194;107087-5059
3/10/93;989-28-79-26824-4;;107087-1-8830;107087-5060
3/10/93;989-28-79-68089-3;0,05;107087-56-2402;107087-5061
3/10/93;989-28-79-74374-1;;107087-16-8967;107087-5062
3/10/93;989-28-79-13801-1;;107087-1-8047;107087-5063
3/10/93;989-28-79-26824-4;;107087-65-741;107087-5064
3/10/93;989-28-79-23023-4;;107087-52-1832;107087-5065
3/10/93;989-28-79-74374-1;;107087-44-3301;107087-5066
3/10/93;989-28-79-23023-4;;107087-43-3650;107087-5067
3/10/93;989-28-79-23023-4;;107087-1-640;107087-5068
3/10/93;989-28-79-74374-1;;107087-60-8733;107087-5069
3/10/93;989-28-79-13801-1;;107087-80-4383;107087-5070
3/10/93;989-28-3705-492-6;;107087-72-7477;107087-5071
3/10/93;989-28-3705-222-9;;107087-55-6572;107087-5072
3/10/93;989-28-79-14379-4;;107087-17-4026;107087-5073
3/10/93;989-28-3705-222-9;;107087-61-349;107087-5074
3/10/93;989-28-3705-222-9;;107087-52-4368;107087-5075
3/10/93;989-28-79-03683-6;;107087-85-8098;107087-5076
3/10/93;989-28-3705-492-6;;107087-5-377;107087-5077
3/10/93;989-28-3705-222-9;;107087-47-6851;107087-5078
3/10/93;989-28-3705-492-6;;107087-64-1632;107087-5079
3/10/93;989-28-3705-222-9;;107087-78-9905;107087-5080
3/10/93;989-28-79-32105-5;;107087-40-3465;107087-5081
3/10/93;989-28-3705-222-9;;107087-53-2278;107087-5081
3/10/93;989-28-79-69807-2;;107087-79-4348;107087-5081
3/10/93;989-28-79-03683-6;;107087-89-6804;107087-5081
3/10/93;989-28-3705-492-6;;107087-70-8182;107087-5082
3/10/93;989-28-3705-007-2;;107087-86-4094;107087-5082
3/10/93;989-28-3705-987-7;;107087-94-1922;107087-5082
3/10/93;989-28-229-3157-7;;107087-57-1601;107087-5083
3/10/93;989-28-79-03683-6;;107087-80-8645;107087-5083
3/10/93;989-28-79-13871-4;;107087-9-8746;107087-5083
3/10/93;989-28-79-36485-4;;107087-22-6643;107087-5084
3/10/93;989-28-79-45675-7;;107087-71-9106;107087-5084
3/10/93;989-28-654-6507-7;;107087-52-3235;107087-5085
3/10/93;989-28-79-01991-4;;107087-89-5502;107087-5085
3/10/93;989-28-79-23023-4;;107087-90-9832;107087-5086
3/10/93;989-28-79-69807-2;;107087-9-178;107087-5086
3/10/93;989-28-79-40897-8;;107087-45-4839;107087-5087
3/10/93;989-28-79-71565-6;;107087-72-323;107087-5087
3/10/93;989-28-79-16826-1;;107087-26-7001;107087-5088
3/10/93;989-28-79-16826-1;;107087-33-8474;107087-5088
3/10/93;989-28-79-55824-6;;107087-54-7529;107087-5089
3/10/93;989-28-3705-649-4;;107087-84-5944;107087-5089
3/11/93;989-28-3705-007-2;;107088-3-8517;107088-5090
3/11/93;989-28-3705-987-7;;107088-40-530;107088-5091
3/11/93;989-28-3705-007-2;;107088-53-7585;107088-5092
3/11/93;989-28-3705-007-2;;107088-57-778;107088-5093
3/11/93;989-28-3705-007-2;;107088-54-9999;107088-5094
3/11/93;989-28-3705-054-6;;107088-4-1935;107088-5095
3/11/93;989-28-3705-987-7;;107088-68-4118;107088-5096
3/11/93;989-28-3705-987-7;;107088-58-8375;107088-5097
3/11/93;989-28-3705-987-7;;107088-25-7560;107088-5098
3/11/93;989-28-3705-007-2;;107088-55-8431;107088-5099
3/11/93;989-28-3705-007-2;;107088-45-1904;107088-5100
3/11/93;989-28-3705-007-2;;107088-1-1261;107088-5101
3/11/93;989-28-79-87459-9;;107088-75-8902;107088-5102
3/11/93;989-28-79-32105-5;;107088-75-3257;107088-5103
3/11/93;989-28-79-45675-7;;107088-83-1868;107088-5104
3/11/93;989-28-79-86624-2;;107088-93-8637;107088-5105
3/11/93;989-28-79-11297-4;;107088-89-2075;107088-5106
3/11/93;989-28-79-05670-4;;107088-28-7824;107088-5107
3/11/93;989-28-79-82749-6;;107088-66-2428;107088-5108
3/11/93;989-28-79-13871-4;;107088-50-157;107088-5109
3/11/93;989-28-79-82749-6;;107088-68-9520;107088-5110
3/11/93;989-28-79-69807-2;;107088-14-1926;107088-5111
3/11/93;989-28-79-82125-8;;107088-45-9306;107088-5112
3/11/93;989-28-79-13871-4;;107088-23-6046;107088-5113
3/11/93;989-28-79-13871-4;;107088-23-6045;107088-5114
3/11/93;989-28-79-82125-8;;107088-45-9305;107088-5115
3/11/93;989-28-79-05670-4;;107088-10-1633;107088-5116
3/11/93;989-28-79-13871-4;;107088-90-7412;107088-5117
3/11/93;989-28-79-05670-4;;107088-2-8315;107088-5118
3/11/93;989-28-79-13871-4;;107088-90-7411;107088-5119
3/11/93;989-28-79-13871-4;;107088-50-156;107088-5120
3/11/93;989-28-79-82749-6;;107088-66-2427;107088-5121
3/11/93;989-28-79-69807-2;;107088-14-1925;107088-5122
3/11/93;989-28-654-5794-2;;107088-73-9431;107088-5123
3/11/93;989-28-654-5794-2;;107088-73-9430;107088-5124
3/11/93;989-28-654-6033-1;;107088-30-4000;107088-5125
3/11/93;989-28-654-5794-2;;107088-73-9429;107088-5126
3/11/93;989-28-229-3157-7;;107088-33-7553;107088-5127
3/11/93;989-28-229-1404-4;;107088-74-9704;107088-5128
3/11/93;989-28-229-1404-4;;107088-36-5331;107088-5129
3/11/93;989-28-229-7592-2;;107088-3-9568;107088-5130
3/11/93;989-28-229-1404-4;;107088-61-1837;107088-5131
3/11/93;989-28-229-5891-8;;107088-36-1177;107088-5132
3/11/93;989-28-229-1404-4;;107088-79-1801;107088-5133
3/11/93;989-28-229-7592-2;;107088-15-479;107088-5134
3/11/93;989-28-229-7592-2;;107088-89-9539;107088-5135
3/11/93;989-28-229-3157-7;;107088-88-687;107088-5136
3/11/93;989-28-79-13801-1;;107088-6-9744;107088-5137
3/11/93;989-28-79-68089-3;0,05;107088-63-5987;107088-5138
3/11/93;989-28-79-23023-4;;107088-74-9304;107088-5139
3/11/93;989-28-79-13801-1;;107088-41-4579;107088-5140
3/11/93;989-28-79-23023-4;;107088-71-3095;107088-5141
3/11/93;989-28-79-55824-6;;107088-17-5183;107088-5142
3/11/93;989-28-79-40897-8;;107088-53-7127;107088-5143
3/11/93;989-28-79-91028-0;;107088-9-9109;107088-5144
3/11/93;989-28-79-13801-1;;107088-99-5689;107088-5145
3/11/93;989-28-79-23023-4;;107088-83-4965;107088-5146
3/11/93;989-28-79-13801-1;;107088-77-9925;107088-5147
3/11/93;989-28-79-40897-8;;107088-40-4611;107088-5148
3/11/93;989-28-79-23023-4;;107088-56-912;107088-5149
3/11/93;989-28-79-23023-4;;107088-33-8298;107088-5150
3/11/93;989-28-79-71565-6;;107088-37-1956;107088-5151
3/11/93;989-28-79-26824-4;;107088-76-7216;107088-5152
3/11/93;989-28-79-13801-1;;107088-50-1262;107088-5153
3/11/93;989-28-79-13801-1;;107088-86-8297;107088-5154
3/11/93;989-28-79-26824-4;;107088-95-5388;107088-5155
3/11/93;989-28-79-23023-4;;107088-10-4784;107088-5156
3/11/93;989-28-79-74374-1;;107088-26-6324;107088-5157
3/11/93;989-28-79-51397-9;;107088-62-8733;107088-5158
3/11/93;989-28-79-55752-2;;107088-73-2866;107088-5159
3/11/93;989-28-79-23023-4;;107088-57-4379;107088-5160
3/11/93;989-28-79-71565-6;;107088-13-1361;107088-5161
3/11/93;989-28-79-23023-4;;107088-8-2472;107088-5162
3/11/93;989-28-79-23023-4;;107088-93-7614;107088-5164
3/11/93;989-28-79-13801-1;;107088-55-2842;107088-5165
3/11/93;989-28-79-13801-1;;107088-98-1752;107088-5166
3/11/93;989-28-79-91028-0;;107088-51-7389;107088-5167
3/11/93;989-28-79-74374-1;;107088-67-2519;107088-5168
3/11/93;989-28-3705-222-9;;107088-77-4139;107088-5169
3/11/93;989-28-3705-222-9;;107088-65-2789;107088-5170
3/11/93;989-28-3705-222-9;;107088-64-4833;107088-5171
3/11/93;989-28-79-68089-3;0,05;107088-97-1827;107088-5172
3/11/93;989-28-654-5018-9;;107088-3-414;107088-5172
3/11/93;989-28-79-82749-6;;107088-68-9519;107088-5172
3/11/93;989-28-229-0197-6;;107088-80-9337;107088-5172
3/11/93;989-28-3705-007-2;;107088-81-8808;107088-5173
3/11/93;989-28-3705-987-7;;107088-95-9106;107088-5173
3/11/93;989-28-79-82197-5;;107088-44-4689;107088-5174
3/11/93;989-28-79-26824-4;;107088-47-7972;107088-5174
3/11/93;989-28-79-61125-5;;107088-94-6220;107088-5174
3/11/93;989-28-229-9769-6;;107088-47-8367;107088-5175
3/11/93;989-28-79-23023-4;;107088-93-8151;107088-5175
3/11/93;989-28-79-74374-1;;107088-12-9545;107088-5176
3/11/93;989-28-79-22871-2;;107088-93-6075;107088-5176
3/11/93;989-28-79-13801-1;;107088-26-6035;107088-5177
3/11/93;989-28-79-23023-4;;107088-95-1100;107088-5177
3/11/93;989-28-79-23023-4;;107088-58-8119;107088-5178
3/11/93;989-28-79-74374-1;;107088-6-9267;107088-5178
3/12/93;989-28-79-45675-7;0,15;107089-1-7308;107087-5190
3/12/93;989-28-3705-007-2;;107089-66-4353;107089-5179
3/12/93;989-28-3705-007-2;;107089-36-6173;107089-5180
3/12/93;989-28-3705-138-3;;107089-35-2704;107089-5181
3/12/93;989-28-3705-007-2;;107089-14-1403;107089-5182
3/12/93;989-28-3705-987-7;;107089-9-7239;107089-5183
3/12/93;989-28-3705-007-2;;107089-32-7233;107089-5184
3/12/93;989-28-3705-007-2;;107089-39-5181;107089-5185
3/12/93;989-28-79-45675-7;0,15;107089-1-4128;107089-5186
3/12/93;989-28-79-82197-5;;107089-26-9069;107089-5187
3/12/93;989-28-79-22871-2;;107089-90-4468;107089-5188
3/12/93;989-28-79-86624-2;;107089-48-3616;107089-5189
3/12/93;989-28-79-45675-7;0,15;107089-1-8635;107089-5191
3/12/93;989-28-79-22871-2;;107089-88-8680;107089-5192
3/12/93;989-28-79-70597-8;;107089-70-8907;107089-5193
3/12/93;989-28-79-21991-8;;107089-70-2371;107089-5194
3/12/93;989-28-79-45675-7;0,15;107089-1-7754;107089-5195
3/12/93;989-28-79-45675-7;0,15;107089-1-6352;107089-5196
3/12/93;989-28-79-05670-4;;107089-92-8222;107089-5197
3/12/93;989-28-79-69807-2;;107089-75-5686;107089-5198
3/12/93;989-28-79-69807-2;;107089-31-3449;107089-5199
3/12/93;989-28-79-69807-2;;107089-75-5685;107089-5200
3/12/93;989-28-229-1404-4;;107089-25-7169;107089-5201
3/12/93;989-28-229-9769-6;;107089-4-5236;107089-5202
3/12/93;989-28-229-0197-6;;107089-40-8485;107089-5203
3/12/93;989-28-229-9769-6;;107089-6-9008;107089-5204
3/12/93;989-28-229-1404-4;;107089-43-9928;107089-5205
3/12/93;989-28-229-0197-6;;107089-18-8215;107089-5206
3/12/93;989-28-229-0197-6;;107089-3-8375;107089-5207
3/12/93;989-28-229-1404-4;;107089-6-5401;107089-5208
3/12/93;989-28-79-68089-3;0,05;107089-22-7030;107089-5210
3/12/93;989-28-79-23023-4;;107089-16-5592;107089-5211
3/12/93;989-28-79-68089-3;0,05;107089-2-2043;107089-5212
3/12/93;989-28-79-13801-1;;107089-64-9628;107089-5213
3/12/93;989-28-79-74374-1;;107089-52-6195;107089-5214
3/12/93;989-28-79-74374-1;;107089-62-8233;107089-5215
3/12/93;989-28-79-23023-4;;107089-12-4200;107089-5216
3/12/93;989-28-79-74374-1;;107089-28-7843;107089-5217
3/12/93;989-28-79-23023-4;;107089-20-7587;107089-5218
3/12/93;989-28-79-71565-6;;107089-34-6489;107089-5219
3/12/93;989-28-79-23023-4;;107089-4-1693;107089-5220
3/12/93;989-28-79-23023-4;;107089-3-7035;107089-5221
3/12/93;989-28-79-13801-1;;107089-29-1389;107089-5222
3/12/93;989-28-79-74374-1;;107089-4-7189;107089-5223
3/12/93;989-28-79-13801-1;;107089-77-2560;107089-5224
3/12/93;989-28-3705-492-6;;107089-49-3375;107089-5225
3/12/93;989-28-3705-222-9;;107089-99-4882;107089-5226
3/12/93;989-28-79-03683-6;;107089-20-8777;107089-5227
3/12/93;989-28-79-03683-6;;107089-21-1780;107089-5228
3/12/93;989-28-3705-222-9;;107089-84-6397;107089-5229
3/12/93;989-28-3705-222-9;;107089-60-6144;107089-5230
3/12/93;989-28-79-03683-6;;107089-8-3305;107089-5231
3/12/93;989-28-79-69807-2;;107089-31-3448;107089-5232
3/12/93;989-28-79-74374-1;;107089-38-965;107089-5232
3/12/93;989-28-3705-966-2;;107089-33-3641;107089-5233
3/12/93;989-28-3705-987-7;;107089-75-4808;107089-5233
3/12/93;989-28-654-5018-9;;107089-55-8923;107089-5234
3/12/93;989-28-79-26824-4;;107089-75-7010;107089-5234
3/12/93;989-28-79-74374-1;;107089-89-555;107089-5234
3/12/93;989-28-3705-007-2;;107089-99-8146;107089-5234
3/13/93;989-28-79-45675-7;0,15;107090-1-3823;107089-5245
3/13/93;989-28-3705-987-7;;107090-15-6343;107090-5235
3/13/93;989-28-3705-007-2;;107090-97-4483;107090-5236
3/13/93;989-28-3705-987-7;;107090-5-1881;107090-5237
3/13/93;989-28-3705-987-7;;107090-52-1425;107090-5238
3/13/93;989-28-3705-987-7;;107090-23-9424;107090-5239
3/13/93;989-28-3705-007-2;;107090-85-5402;107090-5240
3/13/93;989-28-3705-007-2;0,13;107090-42-7106;107090-5241
3/13/93;989-28-3705-007-2;;107090-60-6181;107090-5242
3/13/93;989-28-3705-007-2;;107090-62-6096;107090-5243
3/13/93;989-28-3705-007-2;;107090-35-519;107090-5244
3/13/93;989-28-79-45675-7;0,15;107090-1-9373;107090-5246
3/13/93;989-28-79-45675-7;;107090-24-3673;107090-5247
3/13/93;989-28-79-67891-3;;107090-55-8082;107090-5248
3/13/93;989-28-654-2017-5;;107090-63-2732;107090-5249
3/13/93;989-28-79-05670-4;;107090-35-1634;107090-5250
3/13/93;989-28-79-13871-4;;107090-12-4156;107090-5251
3/13/93;989-28-79-13871-4;;107090-58-7555;107090-5252
3/13/93;989-28-79-13871-4;;107090-58-7554;107090-5253
3/13/93;989-28-79-13871-4;;107090-12-4155;107090-5254
3/13/93;989-28-654-0047-4;;107090-58-1627;107090-5255
3/13/93;989-28-229-3157-7;;107090-53-4273;107090-5256
3/13/93;989-28-229-7592-2;;107090-38-1352;107090-5257
3/13/93;989-28-229-7592-2;;107090-33-3580;107090-5258
3/13/93;989-28-229-7592-2;;107090-44-4701;107090-5259
3/13/93;989-28-229-9769-6;;107090-54-5331;107090-5260
3/13/93;989-28-229-1404-4;;107090-63-2471;107090-5261
3/13/93;989-28-229-1404-4;;107090-36-7479;107090-5262
3/13/93;989-28-229-0197-6;;107090-83-9796;107090-5263
3/13/93;989-28-229-9769-6;;107090-7-266;107090-5264
3/13/93;989-28-79-74374-1;;107090-22-5880;107090-5265
3/13/93;989-28-79-13801-1;;107090-31-7838;107090-5266
3/13/93;989-28-79-74374-1;;107090-94-388;107090-5267
3/13/93;989-28-79-68089-3;0,05;107090-97-8172;107090-5268
3/13/93;989-28-79-91028-0;;107090-74-2560;107090-5269
3/13/93;989-28-79-55752-2;;107090-21-2678;107090-5270
3/13/93;989-28-79-13801-1;;107090-40-7816;107090-5271
3/13/93;989-28-79-13801-1;;107090-14-7412;107090-5272
3/13/93;989-28-79-13801-1;;107090-7-9695;107090-5273
3/13/93;989-28-79-23023-4;;107090-31-2864;107090-5274
3/13/93;989-28-79-13801-1;;107090-62-9351;107090-5275
3/13/93;989-28-79-13801-1;;107090-35-3929;107090-5276
3/13/93;989-28-79-23023-4;;107090-93-4908;107090-5277
3/13/93;989-28-3705-492-6;;107090-22-6637;107090-5278
3/13/93;989-28-3705-222-9;;107090-29-917;107090-5279
3/13/93;989-28-3705-222-9;;107090-9-4510;107090-5280
3/13/93;989-28-3705-492-6;;107090-51-5405;107090-5281
3/13/93;989-28-79-74374-1;;107090-79-6238;107090-5282
3/13/93;989-28-79-13801-1;;107090-19-5762;107090-5283
3/13/93;989-28-79-71565-6;;107090-75-2135;107090-5284
3/13/93;989-28-229-5891-8;;107090-83-2970;107090-5284
3/13/93;989-28-79-13801-1;;107090-62-6877;107090-5285
3/13/93;989-28-79-23023-4;;107090-67-6141;107090-5285
3/13/93;989-28-79-23023-4;;107090-34-7241;107090-5286
3/13/93;989-28-3705-007-2;;107090-6-3119;107090-5286
3/13/93;989-28-3705-007-2;;107090-29-4329;107090-5287
3/13/93;989-28-79-16533-8;;107090-4-642;107090-5287
3/13/93;989-28-79-45675-7;;107090-31-7979;107090-5288
3/13/93;989-28-79-55752-2;;107090-59-118;107090-5288
3/13/93;989-28-229-1404-4;;107090-20-784;107090-5289
3/13/93;989-28-79-74374-1;;107090-21-4027;107090-5289
3/13/93;989-28-79-11297-4;;107090-41-622;107090-5289
3/13/93;989-28-79-45675-7;0,15;107090-1-4715;107090-5290
3/13/93;989-28-229-9769-6;;107090-2-4787;107090-5290
3/13/93;989-28-79-13801-1;;107090-70-3346;107090-5290
3/13/93;989-28-79-21991-8;;107090-87-7818;107090-5290
3/14/93;989-28-79-45675-7;0,15;107091-1-4345;107090-5296
3/14/93;989-28-3705-138-3;;107091-86-1989;107091-5291
3/14/93;989-28-3705-152-9;;107091-25-3057;107091-5292
3/14/93;989-28-79-22871-2;;107091-87-1170;107091-5293
3/14/93;989-28-79-30536-9;;107091-58-2178;107091-5294
3/14/93;989-28-79-45675-7;;107091-99-1881;107091-5295
3/14/93;989-28-79-45675-7;;107091-55-5783;107091-5297
3/14/93;989-28-79-45675-7;;107091-98-6600;107091-5298
3/14/93;989-28-79-11297-4;;107091-57-9803;107091-5299
3/14/93;989-28-79-27078-0;;107091-65-5050;107091-5300
3/14/93;989-28-654-2017-5;;107091-92-7711;107091-5301
3/14/93;989-28-654-0127-3;;107091-34-4036;107091-5302
3/14/93;989-28-79-69807-2;;107091-74-7183;107091-5303
